,policy_id,customer_education,incident_type_breakin,num_injuries,vehicle_claim,driver_relationship_self,driver_relationship_na,authorities_contacted_none,policy_state_nv,auto_year,num_vehicles_involved,policy_annual_premium,customer_gender_male,policy_deductable,policy_liability,driver_relationship_other,collision_type_rear,incident_type_theft,incident_month,num_insurers_past_5_years,police_report_available,authorities_contacted_police,incident_severity,num_claims_past_year,collision_type_na,num_witnesses,collision_type_side,months_as_customer,customer_gender_female,policy_state_az,incident_day,policy_state_id,policy_state_or,injury_claim,customer_age,collision_type_front,authorities_contacted_fire,incident_type_collision,driver_relationship_child,fraud,incident_dow,authorities_contacted_ambulance,policy_state_ca,total_claim_amount,policy_state_wa,incident_hour,driver_relationship_spouse
838,966,2,0,1,30000.0,1,0,0,0,2017,3,3000,0,750,2,0,0,0,11,1,1,1,2,0,0,2,1,109,1,0,11,0,0,17500.0,50,0,0,1,0,0,0,0,1,47500.0,0,16,0
839,2666,4,0,0,3500.0,1,0,1,0,2012,2,2450,1,750,3,0,0,0,8,1,0,0,0,0,0,1,1,150,0,0,8,0,0,0.0,41,0,0,1,0,0,3,0,1,3500.0,0,19,0
840,4308,4,0,1,23500.0,1,0,0,0,2009,3,3000,1,750,2,0,0,0,10,1,1,1,2,0,0,0,0,188,0,0,30,0,0,9000.0,56,1,0,1,0,0,2,0,1,32500.0,0,16,0
841,1000,1,0,2,27500.0,1,0,0,0,2018,2,3000,1,750,1,0,0,0,3,1,0,1,1,0,0,0,0,82,0,0,13,0,0,3000.0,38,1,0,1,0,0,2,0,1,30500.0,0,2,0
842,1002,4,0,0,11000.0,1,0,1,0,2015,1,3000,1,750,1,0,0,0,10,3,0,0,0,0,0,0,1,26,0,0,21,0,0,0.0,24,0,0,1,0,0,0,0,1,11000.0,0,21,0
843,2679,3,0,0,13500.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,11,1,0,1,1,0,0,0,0,186,0,0,28,0,0,0.0,39,1,0,1,0,0,3,0,1,13500.0,0,13,0
844,1022,3,0,0,17000.0,1,0,1,0,2019,1,2800,0,750,1,0,0,0,4,1,0,0,0,0,0,0,1,44,1,0,9,0,0,0.0,35,0,0,1,0,0,1,0,1,17000.0,0,14,0
845,2682,4,0,0,6000.0,0,0,1,0,2016,2,3000,1,750,0,0,1,0,6,1,0,0,0,0,0,1,0,43,0,0,14,0,0,0.0,32,0,0,1,0,0,4,0,1,6000.0,0,12,1
846,1025,2,0,1,22000.0,0,0,0,0,2011,2,3000,0,750,2,1,0,0,3,1,1,1,2,0,0,2,1,94,1,1,1,0,0,9500.0,45,0,0,1,0,0,4,0,0,31500.0,0,21,0
847,2686,2,0,1,6000.0,0,0,1,0,2013,2,3000,1,750,0,1,0,0,8,1,0,0,0,1,0,0,0,74,0,0,12,0,0,15000.0,30,1,0,1,0,0,0,0,1,21000.0,0,17,0
848,4338,4,0,2,28500.0,1,0,0,0,2016,4,2650,1,750,1,0,0,0,3,1,1,1,2,0,0,4,0,125,0,0,26,0,0,21500.0,45,1,0,1,0,0,1,0,0,50000.0,1,7,0
849,1041,3,0,0,12500.0,1,0,0,0,2017,2,3000,1,750,0,0,0,0,11,1,1,1,1,0,0,3,0,102,0,0,27,0,0,0.0,52,1,0,1,0,0,2,0,1,12500.0,0,5,0
850,2704,3,0,0,7000.0,1,0,1,0,2013,2,3000,0,750,1,0,0,0,3,1,0,0,0,0,0,0,1,149,1,0,23,0,0,0.0,42,0,0,1,0,0,5,0,1,7000.0,0,12,0
851,2709,3,0,0,40500.0,0,0,0,0,2017,3,3000,0,750,3,0,0,0,6,1,1,1,2,0,0,2,0,195,1,1,24,0,0,0.0,60,1,0,1,0,0,0,0,0,40500.0,0,5,1
852,2717,3,0,0,4500.0,0,0,1,0,2010,2,3000,1,750,0,0,0,0,2,1,0,0,0,0,0,0,0,46,0,0,28,0,0,0.0,22,1,0,1,0,0,3,0,1,4500.0,0,16,1
853,4364,3,1,0,20500.0,0,1,0,0,2018,1,3000,1,750,3,0,0,0,1,1,0,1,1,2,1,0,0,116,0,0,26,0,0,0.0,31,0,0,0,0,0,5,0,1,20500.0,0,7,0
854,1060,4,0,1,34000.0,0,0,0,0,2017,3,3000,0,750,3,0,0,0,3,3,1,1,2,0,0,2,0,6,1,0,18,0,0,44000.0,49,1,0,1,0,0,0,0,0,78000.0,1,8,1
855,2725,4,0,0,16500.0,0,1,0,0,2013,1,2500,1,750,0,0,0,1,10,1,0,1,1,0,1,0,0,65,0,0,31,0,0,0.0,58,0,0,0,0,0,3,0,1,16500.0,0,6,0
856,4375,3,0,0,4500.0,1,0,1,0,2012,1,3000,1,750,2,0,0,0,6,1,0,0,0,0,0,0,0,40,0,0,4,0,0,0.0,27,1,0,1,0,0,1,0,1,4500.0,0,10,0
857,4378,4,0,0,15000.0,1,0,1,0,2020,1,2750,1,750,1,0,0,0,12,1,0,0,0,0,0,0,0,28,0,0,31,0,0,0.0,27,1,0,1,0,0,1,0,0,15000.0,1,19,0
858,2733,3,0,1,30500.0,1,0,0,0,2018,3,2550,1,750,0,0,1,0,12,3,1,1,2,0,0,3,0,38,0,0,31,0,0,12500.0,70,0,0,1,0,0,1,0,1,43000.0,0,2,0
859,1084,3,0,0,1500.0,0,0,1,0,2013,2,3000,0,750,0,0,0,0,11,1,0,0,0,0,0,2,0,71,1,0,21,0,0,0.0,52,1,0,1,0,0,3,0,1,1500.0,0,13,1
860,1087,1,0,0,9500.0,0,0,1,0,2018,1,3000,1,750,1,0,1,0,7,1,0,0,0,0,0,0,0,123,0,0,11,0,0,0.0,47,0,0,1,0,0,3,0,0,9500.0,1,17,1
861,2746,1,0,2,32500.0,0,0,0,0,2014,4,3000,0,750,1,1,1,0,9,2,1,1,2,0,0,3,0,50,1,0,13,0,1,50000.0,58,0,0,1,0,0,4,0,0,82500.0,0,7,0
862,4415,4,0,0,14000.0,1,0,0,0,2017,1,3000,1,750,2,0,0,0,1,1,0,1,1,0,0,0,0,81,0,0,28,0,0,0.0,27,1,0,1,0,0,0,0,1,14000.0,0,11,0
863,1121,4,0,2,12000.0,0,0,0,0,2008,2,3000,1,750,2,0,0,0,1,1,1,1,1,0,0,2,0,94,0,0,20,0,0,12000.0,32,1,0,1,1,0,6,0,1,24000.0,0,4,0
864,4438,3,0,0,21500.0,0,0,0,0,2014,2,3000,1,750,2,0,0,0,3,1,0,0,2,0,0,1,0,50,0,0,26,0,1,0.0,25,1,0,1,1,0,1,1,0,21500.0,0,21,0
865,4442,3,0,1,25500.0,1,0,0,1,2011,3,2550,0,750,1,0,1,0,4,1,1,1,2,0,0,3,0,99,1,0,30,0,0,25000.0,56,0,0,1,0,0,1,0,0,50500.0,0,8,0
866,2779,3,0,0,17000.0,0,0,0,0,2017,2,3000,0,750,1,0,1,0,9,1,0,1,1,0,0,0,0,62,1,1,4,0,0,0.0,30,0,0,1,0,0,2,0,0,17000.0,0,14,1
867,2781,1,0,1,16500.0,1,0,0,1,2018,3,3000,1,750,3,0,0,0,2,1,1,1,1,0,0,2,0,467,0,0,15,0,0,39000.0,73,1,0,1,0,0,4,0,0,55500.0,0,1,0
868,1152,1,0,0,43500.0,1,0,0,0,2018,3,2750,1,750,2,0,1,0,10,1,1,1,2,0,0,1,0,91,0,0,7,0,0,0.0,32,0,0,1,0,0,0,0,1,43500.0,0,12,0
869,1155,3,0,4,26000.0,0,0,0,0,2012,3,3000,0,750,1,1,0,0,1,1,1,1,2,0,0,2,0,201,1,0,3,0,0,50000.0,48,1,0,1,0,0,3,0,1,76000.0,0,17,0
870,4455,4,0,0,35500.0,1,0,0,0,2017,3,3000,0,750,1,0,1,0,12,1,1,1,2,0,0,2,0,95,1,0,11,0,0,0.0,63,0,0,1,0,0,2,0,0,35500.0,1,12,0
871,1161,1,0,2,7000.0,1,0,0,1,2006,2,2500,1,750,3,0,0,0,6,1,0,0,2,0,0,1,0,85,0,0,2,0,0,12000.0,41,1,0,1,0,0,6,1,0,19000.0,0,19,0
872,4462,4,0,3,30000.0,1,0,0,0,2014,3,3000,1,750,0,0,1,0,4,1,1,1,2,1,0,1,0,75,0,0,12,0,0,30000.0,35,0,0,1,0,0,4,0,1,60000.0,0,6,0
873,1172,1,0,3,12500.0,1,0,0,0,2011,3,3000,1,750,1,0,0,0,3,1,1,1,1,0,0,0,0,113,0,0,12,0,0,2000.0,58,1,0,1,0,0,1,0,1,14500.0,0,12,0
874,4472,3,0,0,15000.0,1,0,1,0,2015,2,2600,1,750,0,0,0,0,12,2,0,0,0,0,0,0,0,12,0,0,21,0,0,0.0,28,1,0,1,0,0,5,0,1,15000.0,0,15,0
875,2809,1,0,0,20000.0,1,0,1,0,2020,2,3000,1,750,0,0,0,0,8,1,0,0,0,0,0,0,1,162,0,0,14,0,0,0.0,72,0,0,1,0,1,2,0,1,20000.0,0,9,0
876,1189,4,0,0,14500.0,1,0,0,0,2020,2,3000,1,750,1,0,0,0,7,2,1,1,1,0,0,0,1,27,0,0,18,0,0,0.0,23,0,0,1,0,0,3,0,1,14500.0,0,12,0
877,2815,3,0,1,38500.0,1,0,0,0,2019,2,2800,1,750,3,0,0,0,7,1,0,0,2,0,0,0,0,33,0,0,9,0,0,100000.0,21,1,1,1,0,0,1,0,0,138500.0,1,10,0
878,2823,3,0,0,11500.0,0,1,0,0,2013,1,2500,1,750,3,0,0,1,2,1,0,1,1,0,1,0,0,186,0,0,22,0,0,0.0,55,0,0,0,0,0,4,0,1,11500.0,0,9,0
879,2828,4,0,0,23000.0,0,1,0,0,2018,1,2900,0,750,0,0,0,1,5,4,0,1,1,0,1,1,0,3,1,0,15,0,0,0.0,24,0,0,0,0,0,2,0,1,23000.0,0,14,0
880,2829,3,0,2,38500.0,1,0,0,0,2020,2,2950,0,750,2,0,0,0,6,1,0,1,2,0,0,2,0,71,1,0,12,0,0,9000.0,37,1,0,1,0,0,2,0,1,47500.0,0,7,0
881,4502,4,0,1,34000.0,1,0,0,0,2018,3,3000,0,750,0,0,0,0,10,1,1,1,2,0,0,2,0,87,1,0,12,0,0,15000.0,40,1,0,1,0,0,5,0,1,49000.0,0,16,0
882,1206,1,0,1,36000.0,1,0,0,0,2016,3,3000,0,750,1,0,1,0,9,1,1,1,2,0,0,3,0,92,1,0,4,0,0,22500.0,54,0,0,1,0,0,2,0,1,58500.0,0,19,0
883,4506,1,0,0,12000.0,1,0,1,0,2020,2,3000,1,750,0,0,0,0,6,1,0,0,0,1,0,0,1,92,0,0,20,0,0,0.0,39,0,0,1,0,0,3,0,1,12000.0,0,7,0
884,1209,3,1,0,12000.0,0,1,0,0,2011,1,3000,1,750,0,0,0,0,7,1,0,1,0,0,1,0,0,106,0,0,26,0,0,0.0,37,0,0,0,0,0,4,0,1,12000.0,0,20,0
885,1211,3,0,2,21500.0,1,0,0,0,2019,2,3000,1,750,2,0,0,0,5,2,1,1,1,0,0,0,0,50,0,0,13,0,0,2000.0,23,1,0,1,0,0,0,0,0,23500.0,1,13,0
886,1213,1,0,0,19500.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,2,1,0,1,1,1,0,1,0,146,0,0,20,0,1,0.0,40,1,0,1,0,0,2,0,0,19500.0,0,5,0
887,4524,4,0,0,12000.0,1,0,0,0,2014,2,3000,1,750,1,0,0,0,11,1,0,1,1,0,0,0,0,148,0,0,19,0,0,0.0,48,1,0,1,0,0,1,0,0,12000.0,1,13,0
888,1228,1,0,0,31000.0,1,0,0,0,2017,3,3000,1,750,0,0,1,0,8,1,1,1,2,0,0,0,0,102,0,0,9,0,0,0.0,52,0,0,1,0,0,4,0,1,31000.0,0,14,0
889,4526,4,0,3,33500.0,1,0,0,0,2017,3,3000,1,750,0,0,0,0,1,1,1,1,2,0,0,3,0,188,0,0,10,0,0,30000.0,44,1,0,1,0,0,3,0,1,63500.0,0,3,0
890,2856,1,0,0,7000.0,1,0,1,0,2019,1,3000,1,750,1,0,0,0,5,2,0,0,0,0,0,0,0,51,0,0,3,0,0,0.0,34,1,0,1,0,1,4,0,1,7000.0,0,14,0
891,2863,3,0,0,7500.0,1,0,1,0,2014,2,2750,0,750,1,0,0,0,3,1,0,0,0,0,0,1,1,209,1,0,13,0,1,0.0,53,0,0,1,0,0,2,0,0,7500.0,0,15,0
892,2867,3,0,0,9000.0,0,0,1,0,2018,2,3000,1,750,1,0,0,0,7,1,0,0,0,0,0,1,0,118,0,0,15,0,0,0.0,33,1,0,1,0,0,0,0,1,9000.0,0,16,1
893,4538,3,0,0,7000.0,1,0,1,0,2014,1,3000,0,750,0,0,0,0,12,1,0,0,0,0,0,0,1,90,1,0,3,0,0,0.0,37,0,0,1,0,0,1,0,1,7000.0,0,11,0
894,1249,3,0,1,28000.0,1,0,0,0,2016,3,2700,0,750,0,0,1,0,2,1,1,1,2,0,0,0,0,221,1,0,1,0,0,5500.0,53,0,0,1,0,0,4,0,1,33500.0,0,2,0
895,4547,3,0,4,32000.0,1,0,0,0,2016,2,3000,1,750,3,0,0,0,11,3,0,0,2,0,0,0,0,30,0,0,15,0,0,9000.0,52,1,1,1,0,0,4,0,0,41000.0,1,12,0
896,1253,3,0,0,7000.0,1,0,0,0,2016,2,3000,1,750,0,0,1,0,12,5,1,1,0,0,0,2,0,4,0,0,11,0,0,0.0,44,0,0,1,0,0,2,0,1,7000.0,0,7,0
897,4556,4,0,0,14000.0,1,0,1,0,2018,2,3000,1,750,1,0,1,0,3,1,0,0,0,0,0,1,0,214,0,0,19,0,0,0.0,45,0,0,1,0,0,1,0,1,14000.0,0,9,0
898,1268,1,1,0,4500.0,0,1,0,0,2016,1,2700,1,750,3,0,0,0,2,1,0,1,0,0,1,0,0,90,0,0,18,0,0,0.0,48,0,0,0,0,0,0,0,1,4500.0,0,14,0
899,4570,1,0,1,37500.0,0,0,0,0,2018,3,3000,1,750,2,1,0,0,11,1,1,1,2,0,0,1,1,36,0,0,3,0,1,18000.0,32,0,0,1,0,0,6,0,0,55500.0,0,20,0
900,1276,4,0,0,13500.0,1,0,0,0,2016,2,3000,1,750,1,0,1,0,8,2,1,1,1,0,0,0,0,33,0,1,3,0,0,0.0,44,0,0,1,0,0,5,0,0,13500.0,0,12,0
901,2870,4,0,0,15000.0,1,0,1,0,2015,1,3000,1,750,1,0,0,0,11,1,0,0,0,0,0,0,1,346,0,0,13,1,0,0.0,47,0,0,1,0,0,2,0,0,15000.0,0,9,0
902,1282,4,1,0,7500.0,0,1,0,0,2012,1,3000,1,750,1,0,0,0,2,1,0,1,0,0,1,0,0,108,0,0,7,0,0,0.0,74,0,0,0,0,0,3,0,1,7500.0,0,17,0
903,1284,3,0,0,21000.0,0,0,0,0,2018,2,3000,1,750,0,0,0,0,12,2,1,1,1,0,0,2,0,30,0,1,2,0,0,0.0,40,1,0,1,0,0,0,0,0,21000.0,0,13,1
904,4584,3,0,0,8000.0,0,1,0,0,2012,1,3000,0,750,3,0,0,1,5,1,0,1,1,0,1,0,0,13,1,0,14,0,1,0.0,20,0,0,0,0,0,1,0,0,8000.0,0,7,0
905,4587,4,0,0,11000.0,1,0,0,0,2018,2,2650,1,750,1,0,0,0,9,1,0,1,1,0,0,0,0,94,0,0,17,0,0,0.0,46,1,0,1,0,0,1,0,1,11000.0,0,6,0
906,2907,3,0,0,29500.0,1,0,0,0,2016,2,3000,0,750,1,0,0,0,4,2,0,0,2,0,0,1,1,21,1,0,9,0,0,0.0,61,0,1,1,0,0,1,0,1,29500.0,0,11,0
907,1303,3,0,1,16000.0,1,0,0,0,2014,2,3000,1,750,2,0,1,0,3,1,1,1,1,0,0,1,0,86,0,0,11,0,0,25000.0,35,0,0,1,0,0,0,0,0,41000.0,1,6,0
908,2926,1,0,0,11000.0,1,0,1,0,2016,2,3000,1,750,0,0,0,0,5,4,0,0,0,0,0,1,1,1,0,0,8,0,0,0.0,18,0,0,1,0,0,2,0,1,11000.0,0,13,0
909,4629,4,0,0,16500.0,1,0,0,0,2016,3,3000,1,750,2,0,1,0,9,5,1,1,0,0,0,1,0,5,0,0,6,0,0,0.0,46,0,0,1,0,1,4,0,0,16500.0,1,3,0
910,1311,4,0,0,13000.0,1,0,1,0,2020,1,2750,0,750,2,0,0,0,6,1,0,0,0,0,0,0,0,36,1,0,22,0,0,0.0,24,1,0,1,0,0,5,0,1,13000.0,0,16,0
911,2931,4,0,1,16500.0,1,0,1,0,2020,2,3000,1,750,1,0,0,0,2,2,0,0,0,0,0,5,0,25,0,1,14,0,0,13500.0,47,1,0,1,0,0,3,0,0,30000.0,0,0,0
912,2938,3,0,0,16500.0,0,1,0,0,2015,1,3000,0,750,0,0,0,1,4,4,0,1,1,0,1,0,0,25,1,0,25,0,0,0.0,34,0,0,0,0,0,3,0,1,16500.0,0,17,0
913,2939,1,0,1,21500.0,1,0,0,0,2008,3,3000,1,750,1,0,0,0,7,5,1,1,2,0,0,3,0,14,0,0,14,0,1,5500.0,19,1,0,1,0,0,6,0,0,27000.0,0,19,0
914,1335,3,0,0,8500.0,1,0,0,0,2018,2,3000,1,750,3,0,1,0,2,1,1,1,0,0,0,1,0,41,0,0,1,0,0,0.0,50,0,0,1,0,0,4,0,1,8500.0,0,2,0
915,2953,4,1,0,11500.0,0,1,1,0,2018,1,3000,0,750,0,0,0,0,9,1,0,0,0,0,1,0,0,129,1,0,5,0,0,0.0,42,0,0,0,0,0,3,0,1,11500.0,0,8,0
916,1342,4,0,0,8500.0,1,0,1,0,2009,1,3000,1,750,1,0,0,0,2,1,0,0,0,0,0,0,0,325,0,0,5,0,0,0.0,67,1,0,1,0,0,1,0,1,8500.0,0,8,0
917,1350,3,0,0,17500.0,1,0,0,0,2020,2,3000,0,750,0,0,0,0,12,1,0,1,1,0,0,0,0,191,1,1,16,0,0,0.0,46,1,0,1,0,0,0,0,0,17500.0,0,22,0
918,1359,4,0,0,1000.0,0,0,1,0,2011,2,3000,0,750,1,0,1,0,6,1,0,0,0,0,0,0,0,118,1,1,18,0,0,0.0,71,0,0,1,0,0,1,0,0,1000.0,0,22,1
919,2968,3,0,0,13000.0,1,0,1,0,2019,1,3000,1,750,2,0,0,0,7,1,0,0,0,1,0,0,1,171,0,0,29,0,0,0.0,57,0,0,1,0,0,0,0,0,13000.0,1,8,0
920,1369,3,0,0,11000.0,0,0,1,0,2014,1,2500,1,750,3,1,0,0,7,1,0,0,0,0,0,0,1,59,0,0,18,0,0,0.0,42,0,0,1,0,0,3,0,0,11000.0,1,15,0
921,2977,2,0,0,3000.0,1,0,1,0,2014,1,3000,1,750,2,0,0,0,9,1,0,0,0,0,0,0,0,60,0,0,18,0,0,0.0,40,1,0,1,0,0,2,0,1,3000.0,0,14,0
922,4659,2,0,0,7500.0,0,0,1,0,2020,2,3000,0,750,1,1,0,0,1,1,0,0,0,0,0,0,1,109,1,0,30,0,0,0.0,47,0,0,1,0,0,2,0,1,7500.0,0,8,0
923,4660,1,0,1,38000.0,1,0,0,0,2019,3,3000,1,750,1,0,1,0,5,1,1,1,2,0,0,2,0,192,0,0,14,1,0,25000.0,53,0,0,1,0,0,1,0,0,63000.0,0,17,0
924,2980,4,1,0,11000.0,0,1,0,0,2019,1,3000,1,750,1,0,0,0,6,1,0,1,0,0,1,0,0,24,0,0,11,0,0,0.0,31,0,0,0,0,0,1,0,1,11000.0,0,17,0
925,4666,1,0,1,26500.0,1,0,0,0,2016,3,2500,1,750,0,0,0,0,5,3,1,1,2,0,0,1,1,33,0,0,18,0,0,15000.0,53,0,0,1,0,0,5,0,1,41500.0,0,16,0
926,2985,3,0,1,23500.0,1,0,0,0,2020,2,3000,1,750,0,0,0,0,6,1,1,1,1,0,0,0,1,141,0,1,4,0,0,13500.0,43,0,0,1,0,0,1,0,0,37000.0,0,16,0
927,1390,2,0,1,10500.0,1,0,0,0,2017,3,3000,1,750,3,0,0,0,9,1,1,1,1,0,0,3,0,168,0,0,18,0,1,9000.0,52,1,0,1,0,0,2,0,0,19500.0,0,9,0
928,4676,3,0,0,21000.0,0,0,1,0,2020,1,3000,0,750,1,0,0,0,8,1,0,0,0,0,0,0,0,76,1,0,14,0,0,0.0,39,1,0,1,1,0,2,0,1,21000.0,0,5,0
929,2997,1,0,1,37500.0,1,0,0,0,2020,3,3000,1,750,0,0,0,0,11,1,1,1,2,0,0,0,1,60,0,0,19,0,0,15000.0,32,0,0,1,0,0,1,0,1,52500.0,0,9,0
930,4682,3,0,0,14000.0,1,0,1,0,2016,1,3000,1,750,2,0,0,0,6,1,0,0,0,0,0,0,0,195,0,1,8,0,0,0.0,68,1,0,1,0,0,5,0,0,14000.0,0,16,0
931,4690,3,0,0,9000.0,0,0,0,0,2013,4,3000,0,750,0,0,0,0,1,3,1,1,0,0,0,0,0,36,1,0,10,0,0,0.0,27,1,0,1,1,0,3,0,1,9000.0,0,15,0
932,3020,3,0,0,16500.0,1,0,0,0,2014,3,3000,0,750,3,0,1,0,11,1,1,1,0,1,0,2,0,146,1,0,29,0,0,0.0,43,0,0,1,0,0,4,0,1,16500.0,0,7,0
933,3046,4,0,0,8500.0,1,0,1,0,2013,2,2550,1,750,3,0,0,0,12,1,0,0,0,0,0,1,0,310,0,0,17,0,0,0.0,45,1,0,1,0,0,1,0,0,8500.0,1,12,0
934,1414,3,0,2,28000.0,1,0,0,0,2013,2,2900,1,900,1,0,0,0,12,1,0,1,2,1,0,1,0,193,0,0,4,0,0,4000.0,70,1,0,1,0,0,2,0,1,32000.0,0,14,0
935,3050,3,0,0,1000.0,1,0,1,0,2007,1,2550,1,750,0,0,0,0,3,1,0,0,0,0,0,0,1,288,0,0,16,0,0,0.0,69,0,0,1,0,0,5,0,1,1000.0,0,19,0
936,3061,3,1,0,12500.0,0,1,0,0,2009,1,3000,0,750,0,0,0,0,5,1,0,1,1,0,1,1,0,136,1,0,14,0,0,0.0,30,0,0,0,0,0,1,0,1,12500.0,0,17,0
937,1434,2,0,0,16500.0,1,0,1,0,2019,2,3000,1,750,1,0,0,0,1,1,0,0,0,0,0,0,1,51,0,0,20,0,0,0.0,68,0,0,1,0,0,6,0,1,16500.0,0,13,0
938,3072,3,0,0,18500.0,0,1,0,0,2019,1,2550,1,750,1,0,0,1,12,1,0,1,1,0,1,0,0,149,0,0,6,0,0,0.0,58,0,0,0,0,0,4,0,1,18500.0,0,17,0
939,4738,3,0,0,4500.0,1,0,1,0,2010,2,3000,0,750,3,0,0,0,10,1,0,0,0,0,0,0,0,82,1,0,31,0,0,0.0,64,1,0,1,0,0,3,0,0,4500.0,1,10,0
940,4739,3,0,2,37000.0,1,0,0,0,2016,2,3000,0,750,2,0,0,0,11,1,0,1,2,0,0,0,0,63,1,0,19,0,0,9500.0,52,1,0,1,0,0,1,0,1,46500.0,0,14,0
941,1453,4,0,1,19000.0,0,0,0,0,2009,2,2750,1,950,0,1,0,0,3,1,0,0,2,0,0,2,1,149,0,0,27,0,0,2500.0,57,0,1,1,0,0,2,0,1,21500.0,0,1,0
942,3108,3,0,0,43000.0,0,0,0,0,2016,3,3000,1,750,0,0,0,0,12,1,1,1,2,0,0,4,0,84,0,0,11,0,0,0.0,47,1,0,1,0,0,2,0,1,43000.0,0,6,1
943,3112,3,0,0,18000.0,1,0,1,0,2019,2,3000,0,750,0,0,1,0,4,1,0,0,0,0,0,0,0,76,1,0,20,0,0,0.0,37,0,0,1,0,0,5,0,1,18000.0,0,20,0
944,4781,1,0,0,14500.0,1,0,0,0,2018,3,3000,0,750,1,0,1,0,8,2,1,1,0,1,0,1,0,41,1,0,22,0,1,0.0,61,0,0,1,0,0,3,0,0,14500.0,0,4,0
945,3137,3,0,0,11000.0,1,0,1,0,2018,1,3000,0,750,1,0,0,0,9,3,0,0,0,0,0,0,1,27,1,1,20,0,0,0.0,27,0,0,1,0,0,4,0,0,11000.0,0,18,0
946,4804,3,0,1,27500.0,1,0,0,0,2014,3,3000,1,750,1,0,1,0,10,2,1,1,2,0,0,0,0,31,0,0,23,0,1,17000.0,43,0,0,1,0,0,2,0,0,44500.0,0,15,0
947,4813,4,0,0,9500.0,1,0,0,0,2017,3,3000,1,750,0,0,0,0,10,2,1,1,0,0,0,0,1,52,0,0,10,0,0,0.0,71,0,0,1,0,0,3,0,1,9500.0,0,7,0
948,1530,3,0,0,8500.0,1,0,1,0,2014,2,3000,1,750,0,0,0,0,1,1,0,0,0,0,0,2,0,99,0,0,1,0,0,0.0,44,1,0,1,0,0,1,0,1,8500.0,0,12,0
949,1541,3,0,1,29000.0,1,0,0,0,2015,3,2850,0,750,0,0,1,0,9,1,1,1,2,0,0,0,0,19,1,0,13,0,0,15000.0,30,0,0,1,0,0,4,0,1,44000.0,0,13,0
950,3183,3,0,0,17000.0,1,0,1,0,2019,2,3000,0,750,3,0,0,0,2,1,0,0,0,0,0,3,0,93,1,0,25,0,0,0.0,50,1,0,1,0,0,0,0,0,17000.0,1,15,0
951,1563,2,0,2,16500.0,1,0,0,0,2018,2,3000,0,750,2,0,0,0,6,2,0,1,1,0,0,0,0,29,1,0,7,0,0,7500.0,40,1,0,1,0,0,4,0,1,24000.0,0,13,0
952,1565,1,0,2,32000.0,1,0,0,0,2014,4,3000,0,750,3,0,0,0,3,1,1,1,2,0,0,4,0,57,1,0,14,0,0,22000.0,33,1,0,1,0,0,3,0,1,54000.0,0,15,0
953,4841,3,0,1,8500.0,1,0,1,0,2016,2,2700,1,750,0,0,0,0,4,1,0,0,0,0,0,1,0,161,0,0,16,0,0,15000.0,45,1,0,1,0,0,1,0,1,23500.0,0,19,0
954,3209,3,0,3,27500.0,0,0,0,0,2013,3,3000,1,750,1,0,0,0,6,1,1,1,2,1,0,0,1,88,0,1,30,0,0,9500.0,28,0,0,1,1,0,6,0,0,37000.0,0,2,0
955,3210,0,0,0,5500.0,0,0,1,0,2016,2,2900,0,750,0,1,1,0,7,1,0,0,0,0,0,0,0,62,1,0,13,0,0,0.0,29,0,0,1,0,0,5,0,1,5500.0,0,8,0
956,1593,2,0,0,34000.0,1,0,0,0,2017,3,3000,0,750,2,0,1,0,1,1,1,1,2,0,0,0,0,284,1,0,28,0,1,0.0,60,0,0,1,0,0,0,0,0,34000.0,0,8,0
957,3233,3,0,3,35500.0,0,0,0,0,2017,3,3000,1,750,0,0,1,0,8,1,1,1,2,0,0,2,0,13,0,0,26,0,0,23500.0,24,0,0,1,0,0,0,0,1,59000.0,0,8,1
958,4876,3,0,4,35500.0,1,0,0,0,2017,3,2600,1,750,0,0,0,0,5,1,1,1,2,0,0,2,1,45,0,0,1,0,0,25500.0,44,0,0,1,0,0,2,0,1,61000.0,0,13,0
959,3243,3,1,0,16500.0,0,1,0,0,2016,1,3000,1,750,1,0,0,0,3,1,0,1,0,0,1,0,0,20,0,1,22,0,0,0.0,27,0,0,0,0,0,4,0,0,16500.0,0,15,0
960,3254,2,0,1,36000.0,1,0,0,0,2018,3,2850,1,750,3,0,0,0,3,1,1,1,2,0,0,0,1,39,0,0,12,0,0,9000.0,31,0,0,1,0,0,1,0,1,45000.0,0,3,0
961,4906,3,0,0,20500.0,1,0,0,0,2018,2,3000,0,750,0,0,0,0,11,1,1,1,1,0,0,1,1,143,1,0,7,0,0,0.0,45,0,0,1,0,0,3,0,1,20500.0,0,2,0
962,3274,4,1,0,3500.0,0,1,0,0,2016,1,2850,1,750,2,0,0,0,10,1,0,1,0,0,1,0,0,145,0,0,13,0,0,0.0,35,0,0,0,0,0,6,0,1,3500.0,0,5,0
963,1646,4,0,0,7500.0,1,0,0,0,2016,2,2900,0,750,1,0,0,0,6,1,0,1,0,0,0,0,0,144,1,0,13,0,0,0.0,46,1,0,1,0,0,3,0,0,7500.0,1,18,0
964,3296,3,0,0,16500.0,1,0,0,0,2019,2,3000,0,750,0,0,0,0,2,2,1,1,1,0,0,0,0,43,1,0,18,0,0,0.0,29,1,0,1,0,0,0,0,1,16500.0,0,17,0
